7938
(4272,1665)
(4640,6833)
(815,819)
(6417,2717)
(3267,528)
(3187,2900)
(6322,6220)
(5417,5199)
(2466,4476)
(3515,1609)
(3045,1803)
(4981,5406)
(5443,3636)
(5185,6102)
(4203,4072)
(5682,5525)
(2160,1793)
(2404,2804)
(335,2080)
(6711,1412)
(5760,57)
(6633,6410)
(5628,6759)
(3890,6368)
(1687,3885)
(5300,1830)
(1630,5655)
(4178,5252)
(3419,3445)
(6573,2092)
(5914,2302)
(2350,6454)
(1452,6720)
(2844,4225)
(6790,2566)
(457,1880)
(416,5976)
(486,4479)
(5708,748)
(2613,3834)
(1459,2801)
(6494,111)
(5349,4570)
(1172,4767)
(4761,1123)
(5598,2484)
(973,6813)
(3692,3457)
(4907,4584)
(799,3698)
(225,4107)
(3482,6377)
(3817,1152)
(4814,6440)
(2228,6941)
(1096,3082)
(3880,3500)
(5456,1107)
(855,3209)
(6117,1336)
(1842,5191)
(6606,725)
(2236,3436)
(3893,1074)
(1882,6427)
(2526,875)
(6236,5846)
(5424,1004)
(5125,4016)
(5381,1870)
(563,5764)
(3621,2404)
(915,2739)
(1824,4037)
(5488,5437)
(1875,5968)
(5210,2865)
(6975,1712)
(2692,3116)
(1692,9)
(2322,1507)
(2815,4195)
(3879,2839)
(1103,381)
(3447,2803)
(3219,319)
(3318,6170)
(4210,1639)
(4733,5854)
(5356,3273)
(4291,2711)
(6958,2132)
(1878,4119)
(3800,6468)
(3578,6975)
(893,5922)
(6584,1577)
(1384,954)
(299,953)
(4229,6191)
(20,4211)
(2169,914)
(2681,2859)
(1366,1170)
(5664,3002)
(43,5932)
(3906,1741)
(6810,358)
(6148,6125)
(2041,6418)
(2552,575)
(6745,5499)
(3088,3486)
(4415,6474)
(5805,3268)
(1915,1187)
(2021,1426)
(4624,3583)
(2054,166)
(5922,4381)
(1006,1727)
(2633,4872)
(6757,1076)
(92,2150)
(4719,810)
(2516,3771)
(4469,4477)
(6832,5784)
(2326,464)
(5713,3434)
(5470,982)
(2808,5661)
(5950,2291)
(598,5541)
(2455,2145)
(5121,2461)
(1996,2617)
(4601,1829)
(2042,3773)
(4154,5571)
(6897,4637)
(4594,4257)
(6282,6618)
(6929,2439)
(4474,6536)
(2999,1309)
(737,3629)
(6614,2114)
(2444,3824)
(6463,6839)
(6482,4389)
(1374,3041)
(5487,1193)
(3541,1651)
(1759,1625)
(595,1360)
(339,2556)
(256,7062)
(6950,4384)
(7068,3909)
(3348,3512)
(1001,4137)
(594,5609)
(246,1016)
(2621,3530)
(1085,3668)
(4970,2535)
(4990,7103)
(2106,1019)
(3696,1410)
(4829,1812)
(1924,4098)
(2165,1998)
(4193,2036)
(1406,5643)
(525,5392)
(944,1153)
(6182,42)
(6177,656)
(3684,2028)
(3453,1877)
(3839,2433)
(3945,1433)
(2818,3954)
(3995,6503)
(592,783)
(3622,1886)
(5688,3723)
(5369,4904)
(1463,4006)
(6327,4363)
(396,927)
(375,3259)
(6045,865)
(2339,3275)
(4228,975)
(1227,935)
(2731,3742)
(256,5245)
(7023,1140)
(4023,4337)
(3230,3277)
(6167,5264)
(2694,63)
(6817,5184)
(6212,947)
(5970,570)
(290,5269)
(6884,2812)
(6687,4651)
(153,1380)
(6724,960)
(6610,1997)
(6762,3391)
(3340,1806)
(3099,173)
(1719,304)
(1216,2481)
(640,1741)
(7097,2700)
(608,5555)
(6456,5646)
(4340,2612)
(1281,6425)
(3831,1752)
(79,5979)
(5633,2659)
(1739,6554)
(6330,502)
(1521,7038)
(4112,134)
(3103,1399)
(6081,1406)
(601,4836)
(1645,3853)
(3913,1937)
(2714,4288)
(4623,2501)
(6045,1181)
(2807,4129)
(6259,4341)
(2453,4350)
(1299,3590)
(3845,7015)
(397,6119)
(728,6619)
(5689,1657)
(3293,582)
(6680,271)
(1574,1300)
(4421,2643)
(5843,1091)
(5704,7060)
(5909,3529)
(4085,5387)
(1155,4962)
(2657,4315)
(5043,6649)
(5407,6285)
(6224,6915)
(703,3739)
(2974,2931)
(1955,4212)
(1726,6960)
(5168,2163)
(5747,5585)
(5903,1233)
(7046,5602)
(4028,5552)
(4483,2758)
(2542,3542)
(4577,4804)
(3011,4672)
(3747,4749)
(3089,2791)
(1587,1726)
(2003,2850)
(5975,2133)
(4163,367)
(1701,4837)
(1143,2411)
(4887,4822)
(3920,613)
(3744,2845)
(6554,2503)
(6012,4046)
(5332,5426)
(6472,4039)
(54,1277)
(4330,696)
(6478,286)
(1813,670)
(6874,3016)
(2342,3784)
(869,6064)
(5667,5188)
(6776,725)
(2195,6589)
(5399,3837)
(4671,5138)
(1879,1765)
(2132,1515)
(1161,142)
(6217,1022)
(4503,3578)
(1818,4126)
(995,5653)
(686,4033)
(5034,1448)
(1925,6778)
(6837,6871)
(4535,3433)
(3648,4271)
(5066,919)
(1382,1024)
(5778,627)
(1640,2604)
(5395,3050)
(4268,6195)
(6710,4557)
(3394,3586)
(4850,1672)
(2560,4488)
(323,4997)
(1902,3595)
(4047,5844)
(5964,4470)
(4356,2727)
(2321,6436)
(4376,1740)
(6931,6747)
(1391,3107)
(2346,4778)
(2699,4346)
(3691,2293)
(2501,1804)
(6062,6456)
(104,1490)
(4857,2045)
(3399,4715)
(2546,5506)
(3235,6648)
(5879,3959)
(133,4842)
(1122,5598)
(4721,1666)
(3207,233)
(3650,5261)
(2286,5709)
(5132,2543)
(3703,2305)
(100,1356)
(1267,4786)
(6334,3506)
(3436,2000)
(5282,3509)
(264,5364)
(311,5121)
(366,4692)
(1789,6563)
(4818,2629)
(6572,223)
(6905,4374)
(4070,4242)
(3033,843)
(2941,4063)
(297,5703)
(3614,1721)
(1732,1348)
(6860,4687)
(1365,5959)
(5815,2153)
(3978,5800)
(3199,2568)
(6337,273)
(2299,4909)
(2906,6141)
(5493,3169)
(2198,4059)
(6269,5935)
(2544,4387)
(2193,3568)
(6225,6797)
(3966,550)
(2265,3145)
(4538,6957)
(3886,3262)
(6587,727)
(507,2906)
(1928,2676)
(4921,2563)
(1617,343)
(2272,6783)
(6255,4970)
(6278,1047)
(6414,2711)
(3613,3654)
(4965,1961)
(5663,1953)
(796,5449)
(4189,1957)
(5539,237)
(4825,2317)
(6772,2346)
(1212,1219)
(2057,2578)
(4619,2121)
(4700,6725)
(4216,5575)
(1653,6843)
(913,5124)
(4195,6859)
(3875,466)
(678,3024)
(2870,4236)
(5117,454)
(281,3030)
(4565,1533)
(6925,242)
(973,2087)
(4324,1673)
(1558,5681)
(5450,1177)
(1143,1669)
(1826,1020)
(419,3834)
(3743,5381)
(1715,5851)
(1958,606)
(3022,911)
(6370,4231)
(6134,5647)
(546,2282)
(5029,5326)
(7016,3305)
(940,1382)
(219,3006)
(5702,6268)
(3171,147)
(6017,6654)
(4221,1099)
(3000,4660)
(1938,1809)
(6425,6234)
(4562,1007)
(4903,1655)
(3366,2330)
(3885,2202)
(5494,2807)
(3042,2935)
(3873,2967)
(1679,416)
(6544,4413)
(4250,1711)
(1457,4543)
(6726,3153)
(137,3904)
(1926,859)
(3325,571)
(3489,3266)
(253,553)
(5696,6463)
(4832,151)
(4754,731)
(5108,2687)
(1330,581)
(6200,6433)
(929,5949)
(5816,6855)
(2457,6221)
(6210,1067)
(4631,6496)
(467,3992)
(4734,3718)
(6648,6123)
(6413,6958)
(6909,590)
(5652,6462)
(4954,171)
(2924,2078)
(6672,4174)
(2619,1646)
(1776,462)
(2837,3824)
(4941,1992)
(646,2600)
(6439,4505)
(1073,5334)
(305,1508)
(4528,6741)
(6912,2852)
(5336,3204)
(4579,6396)
(2750,3791)
(2239,3721)
(1531,516)
(3473,5062)
(7106,478)
(6269,1760)
(1629,2195)
(4815,2853)
(4012,6560)
(6356,172)
(2121,1332)
(4042,3815)
(547,2849)
(1241,6609)
(4309,4126)
(6873,3479)
(7066,3783)
(6384,2102)
(1358,1158)
(4505,4139)
(5224,5631)
(5062,6729)
(4069,6716)
(2076,1545)
(6628,3331)
(1038,3790)
(2192,2348)
(2783,230)
(1360,3549)
(360,3647)
(3898,236)
(2343,776)
(377,5725)
(4317,2264)
(6941,6320)
(4959,4422)
(6835,889)
(113,3368)
(4611,4996)
(3440,6804)
(532,4884)
(6488,2852)
(4050,3080)
(5049,1269)
(2558,6020)
(1090,6980)
(3082,1909)
(1853,96)
(3400,5997)
(7033,4506)
(2570,5075)
(4182,3000)
(5113,1043)
(4059,3995)
(6473,4826)
(5776,5645)
(3625,5069)
(4550,4285)
(2966,30)
(321,193)
(6520,4452)
(6116,1182)
(4445,3902)
(6707,291)
(1265,3263)
(1107,6852)
(4212,2032)
(4805,6052)
(4627,4466)
(4325,6117)
(4428,882)
(6867,6945)
(3582,5531)
(2512,3740)
(5169,1850)
(6301,346)
(1728,7058)
(1038,892)
(4120,5915)
(6252,4388)
(780,2206)
(4321,4559)
(710,6661)
(683,3845)
(4913,5992)
(6455,2911)
(1454,3473)
(612,6132)
(661,3981)
(1659,789)
(4740,6744)
(5374,1893)
(2287,5085)
(3420,2377)
(2147,2277)
(5609,3071)
(5196,1680)
(5213,5857)
(6290,3566)
(5040,6964)
(2061,1795)
(1356,4445)
(5966,2848)
(6791,2164)
(2959,6154)
(949,2478)
(6880,1141)
(5180,3174)
(400,218)
(6196,551)
(4356,640)
(4291,6477)
(5978,2508)
(5366,1321)
(6197,5794)
(702,4238)
(1260,5779)
(1482,5679)
(1974,3113)
(3086,6927)
(1520,4583)
(1349,4241)
(4653,3424)
(165,202)
(2688,3972)
(6367,3745)
(3021,1370)
(6583,2273)
(5459,4251)
(3516,6727)
(3698,5300)
(6065,735)
(4301,7107)
(5882,6621)
(997,4326)
(6004,3484)
(4947,54)
(653,2925)
(5601,294)
(5634,446)
(2925,1387)
(3247,1634)
(2872,1257)
(7088,5716)
(5937,1221)
(144,6383)
(1133,1259)
(4878,189)
(1932,2100)
(2805,6180)
(6409,2182)
(6825,4633)
(6980,6636)
(1084,2905)
(2311,1397)
(6749,146)
(6619,4853)
(4151,1243)
(5236,5689)
(4073,3799)
(4995,5994)
(644,4831)
(5192,3458)
(2729,5282)
(6829,3805)
(3756,3218)
(1178,4750)
(2687,116)
(5150,5974)
(2509,2297)
(3537,4673)
(6034,2519)
(676,5186)
(5354,5444)
(102,4945)
(3018,978)
(3238,4818)
(2424,4000)
(3092,4280)
(3896,61)
(6776,2906)
(4122,6206)
(5182,4405)
(5807,1408)
(1496,1468)
(5988,4521)
(1913,2962)
(852,2123)
(1732,4509)
(2706,3388)
(1942,626)
(4526,690)
(2879,3493)
(4905,1823)
(5916,1606)
(509,1482)
(2063,4367)
(1440,7059)
(3510,205)
(5463,1826)
(4374,5395)
(6748,6566)
(433,3584)
(4819,6769)
(6602,6643)
(2943,4679)
(2133,3893)
(1512,1628)
(6397,6815)
(6214,5515)
(5722,5230)
(1433,3198)
(6056,2111)
(2952,1965)
(6190,3114)
(1036,6407)
(4678,5523)
(5810,4597)
(786,5912)
(836,5956)
(3938,4131)
(3774,1540)
(638,1279)
(2604,6981)
(6819,1093)
(381,610)
(772,1441)
(4874,2491)
(3193,1160)
(1248,1286)
(771,4653)
(2762,2856)
(5245,3256)
(3905,64)
(5587,6458)
(6124,3239)
(4884,212)
(3975,4443)
(6022,3013)
(4395,6137)
(3462,3175)
(1230,4408)
(4340,6424)
(6138,2168)
(4433,5778)
(7015,4063)
(3253,5410)
(523,6573)
(6199,1921)
(952,6081)
(2672,6197)
(4862,5113)
(791,1607)
(1919,1442)
(5178,248)
(1039,5946)
(2374,1824)
(4804,3700)
(3188,3044)
(2789,4790)
(1642,6990)
(71,1475)
(6900,6697)
(6465,988)
(2588,3414)
(2470,1005)
(1709,4727)
(1358,1663)
(2864,4758)
(6946,1393)
(1156,6890)
(5595,448)
(74,2297)
(1758,5998)
(6557,6943)
(6383,3899)
(522,977)
(3002,5626)
(1553,3378)
(5056,3716)
(4939,4815)
(5657,5470)
(5303,3662)
(3811,423)
(1251,2039)
(1013,3679)
(3221,3344)
(6149,3793)
(3209,2213)
(176,2740)
(1070,4676)
(1490,6326)
(3629,6301)
(3025,3364)
(1642,2396)
(5320,2458)
(3987,5268)
(5208,3430)
(4885,666)
(1274,496)
(6166,2754)
(1314,3497)
(6307,598)
(4371,5937)
(338,2175)
(4113,5373)
(5956,961)
(914,6555)
(6232,2285)
(59,5196)
(6906,149)
(440,540)
(5572,7027)
(3174,1584)
(6603,1778)
(300,5798)
(187,3949)
(3534,3049)
(2503,3023)
(4493,162)
(4318,1240)
(7105,3200)
(5706,6907)
(121,5076)
(5123,6322)
(4034,4976)
(3731,480)
(5612,55)
(941,2862)
(3263,4196)
(2631,3141)
(1101,2118)
(979,490)
(5219,1434)
(5911,5057)
(3729,1480)
(417,695)
(2667,5421)
(291,4199)
(3305,3865)
(3364,3759)
(5148,3402)
(4289,2555)
(789,4104)
(1769,6721)
(3435,3078)
(5377,414)
(5697,2099)
(1534,1924)
(976,1134)
(6287,4069)
(2438,3098)
(4405,6097)
(301,652)
(3443,5837)
(5812,6242)
(5482,5737)
(6972,2768)
(1633,704)
(6882,1698)
(6080,1780)
(841,4249)
(1139,1379)
(3212,3854)
(3050,6530)
(4916,6552)
(6877,3920)
(4015,4688)
(1867,6093)
(2367,2008)
(7060,4615)
(203,6556)
(4236,3943)
(761,3776)
(101,3246)
(2810,458)
(1354,1658)
(923,6233)
(4466,3007)
(2324,1798)
(4091,984)
(3054,2018)
(802,5820)
(6251,2505)
(3847,5542)
(2814,335)
(1680,5305)
(6169,5622)
(6962,6628)
(3569,5232)
(5275,4138)
(627,3676)
(6965,4470)
(3854,4661)
(6576,5241)
(280,3403)
(4765,4447)
(839,4118)
(2712,3518)
(4667,1233)
(3396,89)
(583,5524)
(5887,6363)
(4705,4855)
(2407,282)
(538,5365)
(6372,4745)
(1752,4918)
(5018,6408)
(4285,243)
(6756,2456)
(1658,3917)
(6605,4536)
(2777,991)
(2191,5975)
(3349,6553)
(2277,4313)
(2907,470)
(272,3796)
(790,2178)
(4389,328)
(2274,6292)
(6534,6726)
(4110,6001)
(1698,1199)
(6373,1930)
(2819,5198)
(5067,1234)
(6377,2365)
(3335,6478)
(553,6284)
(4946,1021)
(1816,786)
(337,6085)
(3179,2485)
(2540,2673)
(6218,4956)
(5415,79)
(1082,1274)
(2984,1261)
(4889,7057)
(6357,5726)
(5484,4609)
(3656,6162)
(5046,2663)
(7069,523)
(5452,4115)
(6746,2678)
(3393,636)
(3888,933)
(1151,3035)
(2000,1883)
(1240,4563)
(4265,4011)
(4787,2482)
(862,7045)
(1780,5782)
(4117,5879)
(3112,4627)
(3398,1444)
(4360,5640)
(4812,3572)
(2545,5697)
(3993,261)
(3103,3272)
(1652,3748)
(6830,885)
(881,4307)
(1798,5038)
(64,3244)
(921,5827)
(5246,4042)
(2337,4002)
(3001,5065)
(33,1612)
(4209,201)
(726,3736)
(6653,6775)
(5995,6676)
(3431,216)
(500,2637)
(388,6655)
(6985,4155)
(1049,3888)
(4140,1241)
(2779,5304)
(3736,3435)
(2682,1907)
(5963,6235)
(3529,3211)
(5244,6165)
(2753,2077)
(5659,3063)
(5732,1851)
(4488,3066)
(5907,1493)
(4584,4076)
(6347,1459)
(307,239)
(1286,3989)
(2897,4153)
(6054,4616)
(3441,941)
(449,1553)
(5431,4893)
(1682,5877)
(3971,912)
(4299,6065)
(3130,1071)
(1477,1044)
(4172,3423)
(4192,2208)
(6412,5808)
(4343,809)
(5691,701)
(3162,6229)
(5858,4074)
(1881,5027)
(5151,41)
(3438,1566)
(239,4870)
(3536,1503)
(5743,5404)
(3791,329)
(986,5618)
(2336,1640)
(6656,6131)
(4386,6163)
(4589,4350)
(4263,1642)
(1636,2777)
(2679,1967)
(516,3425)
(4679,7037)
(3494,1155)
(5948,6343)
(5786,6645)
(56,1884)
(4590,1621)
(4287,2085)
(4166,2166)
(2246,1774)
(316,1330)
(4545,4721)
(3313,2146)
(3252,643)
(2211,5774)
(954,5947)
(2866,2443)
(70,562)
(4797,5233)
(2852,3690)
(4582,1959)
(2375,5084)
(5428,4911)
(1410,1130)
(3124,586)
(536,2671)
(5141,1504)
(518,1807)
(3961,6787)
(6353,135)
(1475,4395)
(3633,5887)
(6211,5270)
(6878,5931)
(3986,1372)
(6635,2270)
(2902,3591)
(4755,169)
(6476,6886)
(331,1460)
(5348,2156)
(781,2904)
(1091,2796)
(3015,1278)
(409,313)
(3521,6469)
(670,530)
(5268,3264)
(3627,1051)
(4892,533)
(2361,3875)
(773,1238)
(5765,3363)
(2449,1014)
(1934,2966)
(3265,5793)
(2209,16)
(3646,835)
(2705,873)
(3266,2917)
(4685,6051)
(499,2686)
(5194,6277)
(2281,547)
(5921,2507)
(4234,4168)
(4019,6328)
(4289,1902)
(3666,5717)
(5547,1891)
(1890,2167)
(5804,5044)
(1086,6074)
(972,3630)
(4277,920)
(4934,914)
(145,1378)
(4956,2926)
(5962,3912)
(1499,990)
(6204,1207)
(5612,5434)
(2471,368)
(2709,265)
(5845,6521)
(3273,5120)
(3970,604)
(6537,6334)
(3066,84)
(3519,1164)
(6118,1132)
(1097,3164)
(3789,1288)
(3478,5143)
(378,2806)
(822,1267)
(3858,6616)
(315,92)
(179,1632)
(2027,4947)
(6265,1072)
(4525,1888)
(2131,1133)
(2662,4730)
(4368,4428)
(5477,1078)
(7034,6689)
(2920,6375)
(5352,2987)
(5115,2965)
(2802,5346)
(6410,851)
(3396,1272)
(6239,5077)
(155,2492)
(5350,4228)
(4048,536)
(688,4200)
(6097,5966)
(1125,1698)
(5124,1256)
(415,3837)
(2046,4253)
(2020,6299)
(3357,747)
(636,4648)
(3032,1559)
(5306,2603)
(879,6993)
(6613,3492)
(420,2483)
(5290,3969)
(1764,338)
(3315,2836)
(5160,2585)
(2259,2589)
(3991,1654)
(1484,6550)
(6029,5420)
(4074,4150)
(2066,2716)
(418,2331)
(4296,1660)
(2752,1368)
(3761,4078)
(6381,4737)
(2070,387)
(5316,4038)
(4966,5108)
(5020,708)
(5063,1731)
(3470,4519)
(5155,2429)
(6522,2205)
(5581,2913)
(5209,300)
(5913,6103)
(5252,879)
(3612,3722)
(2763,5943)
(6797,2138)
(4838,1411)
(4609,3031)
(4932,5613)
(5927,7054)
(6368,6647)
(243,4938)
(2626,2891)
(3496,1317)
(1448,2204)
(3679,5043)
(6324,4846)
(6510,6181)
(1632,1495)
(1270,1936)
(628,3823)
(2252,2672)
(1008,6840)
(5657,4022)
(2874,7082)
(3984,2237)
(1787,746)
(618,4018)
(6590,4620)
(2947,1588)
(1923,5158)
(5893,6738)
(5570,2938)
(4259,4368)
(191,6711)
(4270,5208)
(95,1647)
(1441,1605)
(3036,675)
(3104,3291)
(4479,4533)
(2889,4850)
(4537,1190)
(5406,508)
(7095,3523)
(682,1977)
(6431,3975)
(5750,5903)
(6348,3342)
(3543,3109)
(1245,4967)
(3475,2907)
(6495,6263)
(197,2750)
(3588,3374)
(1871,5702)
(3071,4491)
(53,1934)
(2030,1178)
(6679,1517)
(2007,431)
(3912,6028)
(6351,1029)
(5420,5435)
(4281,3004)
(6865,2805)
(5358,11)
(3463,2554)
(5973,3757)
(6985,3574)
(537,5391)
(2152,3797)
(1857,5272)
(3571,2175)
(4426,2079)
(2630,5560)
(2278,6918)
(1292,5588)
(2129,3319)
(4358,1572)
(2929,120)
(394,5063)
(6914,4522)
(166,3172)
(2650,1173)
(6575,3641)
(6291,2614)
(4673,4617)
(6316,444)
(6421,306)
(1290,5407)
(5305,1777)
(4944,3663)
(808,1197)
(4378,4562)
(892,1390)
(2611,4303)
(271,6367)
(4081,4589)
(5130,75)
(2003,1405)
(6448,2899)
(2768,3444)
(5576,6018)
(3292,3596)
(317,6756)
(614,6013)
(4523,2828)
(2225,3624)
(3564,2474)
(6298,908)
(1199,635)
(2532,5880)
(1169,4814)
(1188,3665)
(2548,1101)
(4958,1075)
(804,559)
(5636,6911)
(3104,569)
(6692,5860)
(3545,983)
(6812,3547)
(5820,2120)
(4256,6541)
(3095,6847)
(2899,1662)
(2788,2876)
(4045,3106)
(5444,2877)
(4306,5366)
(1839,1210)
(6171,6348)
(762,6450)
(3028,3891)
(200,4446)
(6014,3652)
(4481,4717)
(5941,3476)
(5385,6612)
(751,3692)
(1743,5754)
(4350,3511)
(2034,6252)
(2323,3610)
(2313,2462)
(2921,299)
(6313,545)
(4883,3787)
(2064,6289)
(3285,1338)
(5935,6950)
(5605,2525)
(2433,2119)
(4328,6319)
(754,1885)
(1577,4334)
(5599,5747)
(2874,5700)
(2760,2328)
(1528,6434)
(190,3079)
(4315,3936)
(2417,6452)
(3884,1520)
(5654,2415)
(3291,5855)
(5222,1068)
(764,1773)
(371,118)
(5309,2007)
(5964,6537)
(3183,2560)
(1676,2488)
(5149,5579)
(2400,2117)
(6844,5576)
(6973,5526)
(1848,3385)
(3741,7021)
(7073,3093)
(6898,1695)
(5848,3930)
(4549,671)
(6345,2968)
(323,1328)
(2689,1427)
(4215,4738)
(4294,5277)
(699,5091)
(2394,6898)
(4687,4625)
(662,6113)
(2638,6192)
(4652,7055)
(4404,5328)
(268,4514)
(6750,638)
(495,2279)
(2770,45)
(6163,6178)
(4870,1629)
(609,6130)
(2696,2756)
(617,4160)
(2985,174)
(342,5817)
(6743,4985)
(1419,412)
(3227,456)
(4714,4344)
(3119,3246)
(1491,6574)
(2378,4214)
(4521,1061)
(6924,3849)
(5819,3762)
(5740,4079)
(6981,5319)
(2463,2209)
(1804,6350)
(2427,6937)
(116,2942)
(1016,2522)
(6612,5458)
(2207,5687)
(2360,2450)
(1687,6357)
(6401,4990)
(1115,5628)
(5724,1300)
(4671,5431)
(5301,4965)
(1794,4924)
(2428,1717)
(5191,5533)
(132,4561)
(4943,3953)
(2452,4281)
(5543,4291)
(6560,3017)
(5099,5072)
(1142,6376)
(5960,121)
(422,361)
(6875,7106)
(3234,105)
(6567,376)
(1017,3320)
(3122,492)
(4382,1435)
(1355,2047)
(1466,4263)
(7022,5135)
(2514,3481)
(3602,6668)
(5710,6830)
(2642,6771)
(2212,4091)
(3448,2418)
(6008,5706)
(2651,5016)
(4606,1307)
(2813,5032)
(956,4534)
(6529,3751)
(6660,5495)
(2936,2066)
(4704,5776)
(624,2137)
(946,356)
(6904,4958)
(6056,4510)
(5714,4156)
(2913,6525)
(5455,3022)
(6214,2251)
(5918,5750)
(81,489)
(3294,1775)
(3144,4573)
(3764,6005)
(2763,6029)
(4934,5556)
(930,4283)
(778,5459)
(7014,4718)
(3853,2995)
(5370,5266)
(4459,1193)
(1225,1425)
(1605,3607)
(551,5991)
(6457,5753)
(1608,3979)
(3687,3060)
(4288,5957)
(3408,4942)
(7009,4934)
(3617,2529)
(639,7040)
(2557,3934)
(4974,6126)
(4957,186)
(1005,5790)
(3972,5802)
(1168,4937)
(6779,6622)
(5146,6151)
(5538,4031)
(2658,290)
(1531,5162)
(5034,2316)
(861,6200)
(4695,4198)
(103,4390)
(2300,4973)
(3723,1085)
(1332,6495)
(283,3470)
(2381,2361)
(2104,5189)
(6889,3193)
(5438,2960)
(1259,5578)
(698,477)
(6343,1819)
(4973,6932)
(4751,4023)
(1502,4328)
(6544,3901)
(1037,1473)
(6961,629)
(2981,3289)
(2175,1301)
(6502,3597)
(5418,4630)
(2538,3108)
(1064,4188)
(6916,493)
(3812,6624)
(542,4811)
(7025,3577)
(4633,3069)
(5742,4799)
(4865,1388)
(7104,3937)
(2092,2110)
(3323,1250)
(648,5223)
(1900,3622)
(6366,3621)
(6523,430)
(3123,5692)
(6548,5786)
(3030,5900)
(1058,4276)
(939,2135)
(6346,298)
(4723,5307)
(3179,1424)
(455,1469)
(2099,2972)
(5345,4812)
(3446,6548)
(5344,5972)
(3690,372)
(5232,7036)
(1422,2473)
(2295,6061)
(6866,1116)
(76,3290)
(5762,2761)
(865,5422)
(1040,6707)
(357,44)
(2273,6734)
(5339,4289)
(2431,5567)
(6840,4425)
(3530,3768)
(5660,4377)
(4819,1027)
(4483,1144)
(4197,4029)
(3799,292)
(6683,1984)
(962,6832)
(4593,1703)
(4255,3026)
(5217,3440)
(6351,5276)
(5472,4210)
(6124,753)
(3091,6546)
(4840,2628)
(3010,4243)
(6090,460)
(4637,1571)
(1339,6076)
(188,736)
(6564,3185)
(1872,4706)
(3610,253)
(4595,6542)
(1766,5106)
(3216,4550)
(1863,5902)
(1517,1084)
(2166,4518)
(858,1523)
(6447,63)
(648,1185)
(712,4027)
(6002,525)
(763,3415)
(2909,2171)
(7063,774)
(1721,3880)
(5326,2118)
(1433,1201)
(6808,78)
(2443,3177)
(4818,125)
(6299,2200)
(4326,7014)
(2933,2624)
(6271,5493)
(2722,3136)
(6871,1028)
(2284,1124)
(6959,4649)
(4343,3128)
(2163,3589)
(4058,651)
(4807,890)
(590,2400)
(4191,7067)
(950,1108)
(6352,3469)
(5489,2867)
(4592,1414)
(3175,3507)
(2011,5704)
(2124,1653)
(2359,1188)
(4692,107)
(3416,2256)
(308,3575)
(479,4848)
(1313,6632)
(5900,931)
(873,119)
(4553,3231)
(1670,6226)
(6506,3779)
(6547,5904)
(2245,1550)
(5021,5830)
(2726,1535)
(5427,3061)
(6351,5384)
(3452,3288)
(642,1871)
(313,6787)
(6237,2495)
(2884,2594)
(6982,7020)
(1602,6589)
(3163,5411)
(5474,3001)
(6445,6145)
(2756,3756)
(5341,3656)
(6872,2945)
(2416,6485)
(6847,501)
(2901,4983)
(4370,2475)
(576,5432)
(407,745)
(1331,2992)
(540,2232)
(6688,3384)
(895,6023)
(167,1648)
(3373,4266)
(6226,4522)
(1377,4964)
(3689,6958)
(3976,2875)
(406,5736)
(6375,5255)
(6272,2255)
(6638,7034)
(4639,2216)
(6909,1840)
(6433,5628)
(4935,7044)
(4233,347)
(3690,3526)
(5145,5773)
(1277,2048)
(3411,316)
(201,6282)
(5594,4882)
(5312,1521)
(1178,4722)
(652,1963)
(5137,5301)
(960,5347)
(3833,2251)
(2851,6364)
(5873,58)
(1657,5362)
(2632,3594)
(6760,5688)
(2408,5250)
(326,3087)
(1772,5390)
(1651,5671)
(4879,6258)
(3951,772)
(1469,6800)
(2635,821)
(5637,6520)
(5645,1361)
(3781,5324)
(3347,2662)
(4993,4371)
(3311,1813)
(1495,2809)
(330,847)
(1843,4117)
(254,4694)
(4654,3005)
(436,1149)
(11,4306)
(6099,3811)
(4043,4499)
(4481,6582)
(2083,3527)
(1909,5885)
(2009,3417)
(6816,3483)
(5817,6155)
(2204,6084)
(6279,5030)
(4401,2646)
(5340,3103)
(6919,4935)
(2904,6807)
(5861,3625)
(6654,3352)
(6699,4237)
(5781,1819)
(1754,5752)
(5998,2492)
(5912,1975)
(2185,4108)
(4359,1363)
(3732,4801)
(1688,5463)
(5183,996)
(6443,6635)
(1543,1048)
(2491,2684)
(3413,7017)
(6939,3361)
(1438,5096)
(5892,5612)
(4084,3065)
(5996,5619)
(5323,5015)
(6854,5160)
(3206,77)
(2378,5761)
(6920,5986)
(5424,1365)
(602,2517)
(2791,1400)
(2464,6370)
(5433,2218)
(6659,3763)
(3914,1554)
(2161,4498)
(6859,2432)
(2714,95)
(4208,1779)
(3150,4158)
(4514,5201)
(8,994)
(6187,1730)
(651,3949)
(2700,6972)
(6615,2061)
(5804,301)
(842,3361)
(5818,3376)
(5887,3267)
(4665,4176)
(524,2319)
(2479,16)
(6543,6249)
(3823,2364)
(456,5041)
(1530,6150)
(3006,6694)
(3754,888)
(907,3537)
(6484,2868)
(4936,5104)
(5296,510)
(5294,4652)
(561,5520)
(412,6271)
(4506,6939)
(3943,3112)
(349,6790)
(2401,4618)
(3609,1815)
(6036,705)
(4218,5809)
(3388,4685)
(649,1174)
(2595,4456)
(818,3726)
(4628,6139)
(903,4608)
(4004,823)
(4513,5696)
(3157,97)
(5789,6595)
